Airline,Date_ofJourney,Source,Destination,dept_time,duration,arrival_time,stopsRoute,price
IndiGo,08-11-2021,Chennai,Hyderabad,21:10,01 h 10 m ,22:20,Non stop,4202
IndiGo,08-11-2021,Chennai,Hyderabad,22:45,01 h 10 m ,23:55,Non stop,4202
AirAsia,08-11-2021,Chennai,Hyderabad,09:10,01 h 10 m ,10:20,Non stop,4203
AirAsia,08-11-2021,Chennai,Hyderabad,21:10,01 h 25 m ,22:35,Non stop,4203
IndiGo,08-11-2021,Chennai,Hyderabad,06:35,01 h 10 m ,07:45,Non stop,4517
IndiGo,08-11-2021,Chennai,Hyderabad,09:55,01 h 10 m ,11:05,Non stop,4517
IndiGo,08-11-2021,Chennai,Hyderabad,14:35,05 h 45 m ,20:20,1 stop via Rajahmundry,6724
IndiGo,08-11-2021,Chennai,Hyderabad,14:35,05 h 45 m ,20:20,1 stop via Rajahmundry,6724
IndiGo,08-11-2021,Chennai,Hyderabad,16:30,03 h 35 m ,20:05,1 stop via Bengaluru,7142
IndiGo,08-11-2021,Chennai,Hyderabad,14:30,05 h 35 m ,20:05,1 stop via Bengaluru,7142
IndiGo,08-11-2021,Chennai,Hyderabad,17:35,03 h 55 m ,21:30,1 stop via Bengaluru,7142
IndiGo,08-11-2021,Chennai,Hyderabad,20:50,04 h 10 m ,01:00,1 stop via Bengaluru,7142
IndiGo,08-11-2021,Chennai,Hyderabad,13:05,04 h 45 m ,17:50,1 stop via Bengaluru,7247
IndiGo,08-11-2021,Chennai,Hyderabad,18:40,04 h 10 m ,22:50,1 stop via Vijayawada,7405
IndiGo,08-11-2021,Chennai,Hyderabad,08:35,04 h 55 m ,13:30,1 stop via Vijayawada,7930
IndiGo,08-11-2021,Chennai,Hyderabad,09:00,05 h 15 m ,14:15,1 stop via Bengaluru,8875
IndiGo,08-11-2021,Chennai,Hyderabad,05:25,05 h 15 m ,10:40,1 stop via Bengaluru,9872
Air India,08-11-2021,Chennai,Hyderabad,07:00,14 h 15 m ,21:15,1 stop via Kolkata,11868
Vistara,08-11-2021,Chennai,Hyderabad,07:00,05 h 15 m ,12:15,1 stop via Mumbai,12078
IndiGo,08-11-2021,Chennai,Kochi,08:25,01 h 10 m ,09:35,Non stop,5042
IndiGo,08-11-2021,Chennai,Kochi,11:55,01 h 15 m ,13:10,Non stop,5042
IndiGo,08-11-2021,Chennai,Kochi,17:35,01 h 05 m ,18:40,Non stop,5042
IndiGo,08-11-2021,Chennai,Kochi,20:55,01 h 15 m ,22:10,Non stop,5042
IndiGo,08-11-2021,Chennai,Kochi,16:30,04 h 20 m ,20:50,1 stop via Bengaluru,5042
IndiGo,08-11-2021,Chennai,Kochi,16:30,04 h 20 m ,20:50,1 stop via Bengaluru,5042
IndiGo,08-11-2021,Chennai,Kochi,14:30,06 h 20 m ,20:50,1 stop via Bengaluru,5042
IndiGo,08-11-2021,Chennai,Kochi,13:05,07 h 45 m ,20:50,1 stop via Bengaluru,5042
IndiGo,08-11-2021,Chennai,Kochi,17:35,05 h ,22:35,1 stop via Bengaluru,5042
IndiGo,08-11-2021,Chennai,Kochi,19:40,04 h ,23:40,1 stop via Hyderabad,5042
IndiGo,08-11-2021,Chennai,Kochi,18:30,05 h 10 m ,23:40,1 stop via Hyderabad,5042
IndiGo,08-11-2021,Chennai,Kochi,17:05,06 h 35 m ,23:40,1 stop via Hyderabad,5042
IndiGo,08-11-2021,Chennai,Kochi,15:45,07 h 55 m ,23:40,1 stop via Hyderabad,5042
IndiGo,08-11-2021,Chennai,Kochi,20:50,10 h 10 m ,07:00,1 stop via Bengaluru,5042
AirAsia,08-11-2021,Chennai,Kochi,15:50,05 h 05 m ,20:55,1 stop via Bengaluru,6328
AirAsia,08-11-2021,Chennai,Kochi,23:30,07 h 30 m ,07:00,1 stop via Bengaluru,6328
AirAsia,08-11-2021,Chennai,Kochi,22:35,08 h 25 m ,07:00,1 stop via Bengaluru,6328
IndiGo,08-11-2021,Chennai,Kochi,05:25,08 h 10 m ,13:35,1 stop via Bengaluru,6412
IndiGo,08-11-2021,Chennai,Kochi,05:25,05 h 30 m ,10:55,1 stop via Bengaluru,7326
IndiGo,08-11-2021,Chennai,Kochi,09:00,04 h 35 m ,13:35,1 stop via Bengaluru,7783
IndiGo,08-11-2021,Chennai,Kochi,09:55,04 h 40 m ,14:35,1 stop via Hyderabad,7783
IndiGo,08-11-2021,Chennai,Kochi,06:35,08 h ,14:35,1 stop via Hyderabad,8297
IndiGo,08-11-2021,Chennai,Kochi,13:10,07 h 55 m ,21:05,1 stop via Mumbai,9153
Go First,08-11-2021,Chennai,Kochi,13:45,05 h 40 m ,19:25,1 stop via Mumbai,11309
Vistara,08-11-2021,Chennai,Kochi,10:45,08 h 25 m ,19:10,1 stop via New Delhi,13746
Air India,08-11-2021,Chennai,Kochi,09:55,07 h 25 m ,17:20,1 stop via New Delhi,28353
AirAsia,08-11-2021,Bengaluru,Kolkata,00:45,06 h 25 m ,07:10,1 stop via New Delhi,5176
AirAsia,08-11-2021,Bengaluru,Kolkata,00:45,06 h 25 m ,07:10,1 stop via New Delhi,5176
AirAsia,08-11-2021,Bengaluru,Kolkata,00:10,07 h ,07:10,1 stop via New Delhi,5176
AirAsia,08-11-2021,Bengaluru,Kolkata,07:40,05 h 15 m ,12:55,1 stop via Hyderabad,5176
AirAsia,08-11-2021,Bengaluru,Kolkata,05:30,07 h 25 m ,12:55,1 stop via Hyderabad,5176
AirAsia,08-11-2021,Bengaluru,Kolkata,06:25,09 h 20 m ,15:45,1 stop via Bhubaneswar,5176
AirAsia,08-11-2021,Bengaluru,Kolkata,11:20,07 h 55 m ,19:15,1 stop via New Delhi,5176
AirAsia,08-11-2021,Bengaluru,Kolkata,16:25,08 h 40 m ,01:05,1 stop via Hyderabad,5176
AirAsia,08-11-2021,Bengaluru,Kolkata,16:15,08 h 50 m ,01:05,"2 stop via Chennai,Hyderabad",5176
AirAsia,08-11-2021,Bengaluru,Kolkata,15:35,09 h 30 m ,01:05,"2 stop via Chennai,Hyderabad",5176
AirAsia,08-11-2021,Bengaluru,Kolkata,22:10,09 h ,07:10,1 stop via New Delhi,5176
Spicejet,08-11-2021,Bengaluru,Kolkata,05:55,02 h 35 m ,08:30,Non stop,5177
Go First,08-11-2021,Bengaluru,Kolkata,14:00,02 h 30 m ,16:30,Non stop,5177
Spicejet,08-11-2021,Bengaluru,Kolkata,17:05,02 h 30 m ,19:35,Non stop,5177
Go First,08-11-2021,Bengaluru,Kolkata,20:00,02 h 20 m ,22:20,Non stop,5177
Go First,08-11-2021,Bengaluru,Kolkata,22:00,09 h 30 m ,07:30,1 stop via Mumbai,5177
IndiGo,08-11-2021,Bengaluru,Kolkata,03:30,02 h 40 m ,06:10,Non stop,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,06:35,02 h 40 m ,09:15,Non stop,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,08:40,02 h 40 m ,11:20,Non stop,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,13:15,02 h 35 m ,15:50,Non stop,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,15:15,02 h 30 m ,17:45,Non stop,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,18:00,02 h 40 m ,20:40,Non stop,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,20:05,02 h 40 m ,22:45,Non stop,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,21:45,02 h 25 m ,00:10,Non stop,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,23:25,02 h 30 m ,01:55,Non stop,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,12:25,04 h 30 m ,16:55,1 stop via Visakhapatnam,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,12:25,04 h 30 m ,16:55,1 stop via Visakhapatnam,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,10:55,06 h 15 m ,17:10,1 stop via Chennai,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,09:10,08 h ,17:10,1 stop via Chennai,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,07:05,10 h 05 m ,17:10,1 stop via Chennai,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,13:05,06 h 10 m ,19:15,1 stop via Hyderabad,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,09:20,09 h 55 m ,19:15,1 stop via Hyderabad,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,14:50,05 h 10 m ,20:00,1 stop via Chennai,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,15:45,05 h 25 m ,21:10,1 stop via Chennai,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,16:20,06 h 20 m ,22:40,1 stop via Hyderabad,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,18:15,05 h ,23:15,1 stop via Chennai,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,18:45,05 h 45 m ,00:30,1 stop via Hyderabad,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,23:45,06 h 20 m ,06:05,1 stop via Hyderabad,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,21:55,08 h 10 m ,06:05,1 stop via Hyderabad,5178
IndiGo,08-11-2021,Bengaluru,Kolkata,20:15,09 h 50 m ,06:05,1 stop via Hyderabad,5178
AirAsia,08-11-2021,Bengaluru,Kolkata,05:35,02 h 30 m ,08:05,Non stop,5179
Air India,08-11-2021,Bengaluru,Kolkata,11:05,02 h 25 m ,13:30,Non stop,5179
AirAsia,08-11-2021,Bengaluru,Kolkata,18:30,02 h 35 m ,21:05,Non stop,5179
AirAsia,08-11-2021,Bengaluru,Kolkata,22:55,02 h 30 m ,01:25,Non stop,5179
AirAsia,08-11-2021,Bengaluru,Kolkata,23:10,02 h 25 m ,01:35,Non stop,5179
AirAsia,08-11-2021,Bengaluru,Kolkata,15:40,03 h 40 m ,19:20,1 stop via Bhubaneswar,5179
AirAsia,08-11-2021,Bengaluru,Kolkata,05:10,06 h 50 m ,12:00,1 stop via Bagdogra,5389
IndiGo,08-11-2021,Bengaluru,Kolkata,11:45,02 h 40 m ,14:25,Non stop,5630
IndiGo,08-11-2021,Bengaluru,Kolkata,07:10,06 h 10 m ,13:20,1 stop via Hyderabad,5635
IndiGo,08-11-2021,Bengaluru,Kolkata,07:10,06 h 10 m ,13:20,1 stop via Hyderabad,5635
IndiGo,08-11-2021,Bengaluru,Kolkata,06:10,07 h 10 m ,13:20,1 stop via Hyderabad,5635
IndiGo,08-11-2021,Bengaluru,Kolkata,17:20,05 h 05 m ,22:25,1 stop via Raipur,6092
IndiGo,08-11-2021,Bengaluru,Kolkata,16:55,04 h 55 m ,21:50,1 stop via Ranchi,7005
Vistara,08-11-2021,Bengaluru,Kolkata,11:30,08 h 05 m ,19:35,1 stop via New Delhi,11205
AirAsia,08-11-2021,Bengaluru,New Delhi,05:40,06 h 20 m ,12:00,1 stop via Kochi,7486
AirAsia,08-11-2021,Bengaluru,New Delhi,05:40,06 h 20 m ,12:00,1 stop via Kochi,7486
AirAsia,08-11-2021,Bengaluru,New Delhi,07:05,06 h 55 m ,14:00,1 stop via Ranchi,7486
AirAsia,08-11-2021,Bengaluru,New Delhi,07:15,08 h 15 m ,15:30,1 stop via Guwahati,7486
AirAsia,08-11-2021,Bengaluru,New Delhi,09:05,07 h 10 m ,16:15,1 stop via Ranchi,7486
AirAsia,08-11-2021,Bengaluru,New Delhi,11:45,07 h 35 m ,19:20,1 stop via Bagdogra,7486
AirAsia,08-11-2021,Bengaluru,New Delhi,13:00,07 h 10 m ,20:10,1 stop via Pune,7486
AirAsia,08-11-2021,Bengaluru,New Delhi,17:30,07 h 05 m ,00:35,1 stop via Guwahati,7486
AirAsia,08-11-2021,Bengaluru,New Delhi,18:50,06 h 10 m ,01:00,1 stop via Mumbai,7486
AirAsia,08-11-2021,Bengaluru,New Delhi,15:55,09 h 15 m ,01:10,1 stop via Visakhapatnam,7486
AirAsia,08-11-2021,Bengaluru,New Delhi,18:30,07 h 40 m ,02:10,1 stop via Kolkata,7486
AirAsia,08-11-2021,Bengaluru,New Delhi,21:15,05 h 45 m ,03:00,1 stop via Kochi,7486
AirAsia,08-11-2021,Bengaluru,New Delhi,20:45,06 h 15 m ,03:00,1 stop via Kochi,7486
AirAsia,08-11-2021,Bengaluru,New Delhi,19:45,07 h 15 m ,03:00,1 stop via Kochi,7486
Go First,08-11-2021,Bengaluru,New Delhi,07:40,02 h 50 m ,10:30,Non stop,7487
Go First,08-11-2021,Bengaluru,New Delhi,21:00,02 h 50 m ,23:50,Non stop,7487
Go First,08-11-2021,Bengaluru,New Delhi,05:45,06 h 25 m ,12:10,1 stop via Mumbai,7487
Go First,08-11-2021,Bengaluru,New Delhi,05:45,06 h 25 m ,12:10,1 stop via Mumbai,7487
Go First,08-11-2021,Bengaluru,New Delhi,07:00,06 h 30 m ,13:30,1 stop via Pune,7487
Go First,08-11-2021,Bengaluru,New Delhi,08:10,06 h 20 m ,14:30,1 stop via Mumbai,7487
Go First,08-11-2021,Bengaluru,New Delhi,20:00,06 h ,02:00,1 stop via Mumbai,7487
IndiGo,08-11-2021,Bengaluru,New Delhi,04:40,02 h 55 m ,07:35,Non stop,7488
Spicejet,08-11-2021,Bengaluru,New Delhi,05:55,02 h 45 m ,08:40,Non stop,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,06:40,02 h 50 m ,09:30,Non stop,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,07:50,03 h ,10:50,Non stop,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,09:30,02 h 45 m ,12:15,Non stop,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,11:55,02 h 55 m ,14:50,Non stop,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,14:00,02 h 45 m ,16:45,Non stop,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,16:30,02 h 50 m ,19:20,Non stop,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,17:50,02 h 55 m ,20:45,Non stop,7488
Spicejet,08-11-2021,Bengaluru,New Delhi,19:05,02 h 45 m ,21:50,Non stop,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,19:15,02 h 55 m ,22:10,Non stop,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,20:10,03 h ,23:10,Non stop,7488
Spicejet,08-11-2021,Bengaluru,New Delhi,21:55,02 h 40 m ,00:35,Non stop,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,22:10,02 h 55 m ,01:05,Non stop,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,23:35,02 h 55 m ,02:30,Non stop,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,07:10,04 h 45 m ,11:55,1 stop via Hyderabad,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,07:10,04 h 45 m ,11:55,1 stop via Hyderabad,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,06:10,05 h 45 m ,11:55,1 stop via Hyderabad,7488
Spicejet,08-11-2021,Bengaluru,New Delhi,06:05,08 h 20 m ,14:25,1 stop via Bagdogra,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,08:55,06 h 25 m ,15:20,1 stop via Jaipur,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,06:55,09 h 15 m ,16:10,1 stop via Bhopal,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,09:20,07 h 10 m ,16:30,1 stop via Hyderabad,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,13:05,05 h 05 m ,18:10,1 stop via Hyderabad,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,15:20,05 h 05 m ,20:25,1 stop via Jaipur,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,16:20,06 h 05 m ,22:25,1 stop via Hyderabad,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,18:45,05 h ,23:45,1 stop via Hyderabad,7488
IndiGo,08-11-2021,Bengaluru,New Delhi,23:45,07 h 30 m ,07:15,1 stop via Hyderabad,7488
AirAsia,08-11-2021,Bengaluru,New Delhi,00:45,02 h 50 m ,03:35,Non stop,7489
Air India,08-11-2021,Bengaluru,New Delhi,06:10,02 h 45 m ,08:55,Non stop,7489
AirAsia,08-11-2021,Bengaluru,New Delhi,06:15,02 h 40 m ,08:55,Non stop,7489
Vistara,08-11-2021,Bengaluru,New Delhi,07:00,02 h 40 m ,09:40,Non stop,7489
Vistara,08-11-2021,Bengaluru,New Delhi,08:00,02 h 40 m ,10:40,Non stop,7489
Vistara,08-11-2021,Bengaluru,New Delhi,09:45,02 h 55 m ,12:40,Non stop,7489
Air India,08-11-2021,Bengaluru,New Delhi,10:25,02 h 35 m ,13:00,Non stop,7489
AirAsia,08-11-2021,Bengaluru,New Delhi,11:20,02 h 45 m ,14:05,Non stop,7489
Vistara,08-11-2021,Bengaluru,New Delhi,11:30,02 h 40 m ,14:10,Non stop,7489
Air India,08-11-2021,Bengaluru,New Delhi,13:20,02 h 30 m ,15:50,Non stop,7489
Vistara,08-11-2021,Bengaluru,New Delhi,17:45,02 h 35 m ,20:20,Non stop,7489
Air India,08-11-2021,Bengaluru,New Delhi,17:50,02 h 45 m ,20:35,Non stop,7489
